order_id,customer_name,new_order_date,order_year,month_name,order_month,order_day,category,sub_category,net_sales,discount,profit,total_sales,profit_percentage,region,city,Product_price
OD7836,Sudeep,09-12-2018,2018,December,12,9,Snacks,Cookies,1192.73,0.23,356.27,1549,29.87012987,West,Kanyakumari,1549.23
OD7837,Krithika,06-01-2016,2016,January,1,6,Bakery,Cakes,1037.4,0.1,782.6,1820,75.43859649,West,Dharmapuri,1820.1
OD7838,Arvind,15-07-2017,2017,July,7,15,Fruits & Veggies,Organic Vegetables,1284.36,0.29,383.64,1668,29.87012987,West,Dharmapuri,1668.29
OD7839,Komal,13-09-2015,2015,September,9,13,Snacks,Cookies,1069.44,0.14,601.56,1671,56.25,West,Dharmapuri,1671.14
OD7840,Anu,18-07-2017,2017,July,7,18,"Eggs, Meat & Fish",Chicken,1401.6,0.3,788.4,2190,56.25,West,Cumbum,2190.3
OD7841,Ramesh,16-03-2018,2018,March,3,16,Bakery,Cakes,1296.46,0.26,529.54,1826,40.84507042,West,Nagercoil,1826.26
OD7842,Sharon,28-09-2016,2016,September,9,28,Oil & Masala,Edible Oil & Ghee,1149.28,0.24,156.72,1306,13.63636364,West,Namakkal,1306.24
OD7843,Sabeela,26-04-2015,2015,April,4,26,Snacks,Noodles,793.28,0.2,390.72,1184,49.25373134,West,Salem,1184.2
OD7844,Sudeep,26-07-2016,2016,July,7,26,Snacks,Cookies,1615.55,0.26,429.45,2045,26.58227848,West,Theni,2045.26
OD7845,Shree,14-03-2017,2017,March,3,14,"Eggs, Meat & Fish",Mutton,621.22,0.1,76.78,698,12.35955056,West,Bodi,698.1
OD7846,Krithika,02-10-2016,2016,October,10,2,Fruits & Veggies,Fresh Vegetables,1211.29,0.16,149.71,1361,12.35955056,West,Vellore,1361.16
OD7847,Suresh,08-07-2015,2015,July,7,8,Fruits & Veggies,Organic Fruits,2111.3,0.28,343.7,2455,16.27906977,West,Nagercoil,2455.28
OD7848,Adavan,26-10-2016,2016,October,10,26,Bakery,Breads & Buns,908.56,0.14,199.44,1108,21.95121951,West,Coimbatore,1108.14
OD7849,Veena,09-09-2018,2018,September,9,9,Snacks,Cookies,560.79,0.29,276.21,837,49.25373134,West,Tirunelveli,837.29
OD7850,Krithika,09-12-2015,2015,December,12,9,Snacks,Chocolates,809.2,0.19,380.8,1190,47.05882353,West,Tenkasi,1190.19
OD7851,Ramesh,26-09-2016,2016,September,9,26,Fruits & Veggies,Organic Vegetables,534.54,0.16,371.46,906,69.49152542,West,Tirunelveli,906.16
OD7852,Sheeba,21-12-2016,2016,December,12,21,Food Grains,Organic Staples,547.8,0.26,112.2,660,20.48192771,West,Krishnagiri,660.26
OD7853,Yusuf,12-04-2015,2015,April,4,12,Oil & Masala,Edible Oil & Ghee,921.33,0.3,137.67,1059,14.94252874,West,Theni,1059.3
OD7854,Vinne,31-12-2017,2017,December,12,31,"Eggs, Meat & Fish",Eggs,929.16,0.33,672.84,1602,72.4137931,West,Dindigul,1602.33
OD7855,Verma,24-11-2015,2015,November,11,24,Bakery,Cakes,1446.3,0.16,160.7,1607,11.11111111,West,Virudhunagar,1607.16
OD7856,Amy,16-10-2018,2018,October,10,16,Beverages,Health Drinks,1711.62,0.28,601.38,2313,35.13513514,West,Ooty,2313.28
OD7857,Jackson,17-08-2018,2018,August,8,17,Oil & Masala,Edible Oil & Ghee,1461.6,0.34,218.4,1680,14.94252874,West,Krishnagiri,1680.34
OD7858,Hussain,09-04-2017,2017,April,4,9,Beverages,Soft Drinks,2057.7,0.34,108.3,2166,5.263157895,West,Nagercoil,2166.34
OD7859,Aditi,18-08-2018,2018,August,8,18,Oil & Masala,Masalas,1291.29,0.19,385.71,1677,29.87012987,West,Kanyakumari,1677.19
OD7860,Komal,25-09-2017,2017,September,9,25,Fruits & Veggies,Fresh Vegetables,958.3,0.27,410.7,1369,42.85714286,West,Kanyakumari,1369.27
OD7861,Yadav,26-10-2016,2016,October,10,26,Food Grains,Rice,1057.1,0.22,647.9,1705,61.29032258,West,Dindigul,1705.22
OD7862,Sudha,02-06-2017,2017,June,6,2,Food Grains,Organic Staples,1756.89,0.26,412.11,2169,23.45679012,West,Nagercoil,2169.26
OD7863,Ram,25-09-2017,2017,September,9,25,Food Grains,Dals & Pulses,1466.68,0.31,515.32,1982,35.13513514,West,Tenkasi,1982.31
OD7864,Hussain,26-09-2016,2016,September,9,26,Food Grains,Rice,1868.52,0.26,162.48,2031,8.695652174,West,Madurai,2031.26
OD7865,Harish,13-12-2015,2015,December,12,13,Food Grains,Organic Staples,417.75,0.33,139.25,557,33.33333333,West,Cumbum,557.33
OD7866,Rumaiza,19-12-2017,2017,December,12,19,Food Grains,Dals & Pulses,1292.8,0.17,323.2,1616,25,West,Theni,1616.17
OD7867,Ridhesh,06-01-2016,2016,January,1,6,Food Grains,Atta & Flour,1375.47,0.18,103.53,1479,7.52688172,West,Virudhunagar,1479.18
OD7868,Esther,04-09-2016,2016,September,9,4,Bakery,Breads & Buns,330.66,0.25,170.34,501,51.51515152,West,Perambalur,501.25
OD7869,Willams,09-12-2018,2018,December,12,9,Fruits & Veggies,Organic Fruits,347.7,0.19,222.3,570,63.93442623,West,Coimbatore,570.19
OD7870,Veronica,18-07-2017,2017,July,7,18,Bakery,Cakes,1477.2,0.25,984.8,2462,66.66666667,West,Karur,2462.25
OD7871,Muneer,30-12-2015,2015,December,12,30,"Eggs, Meat & Fish",Chicken,1120.7,0.27,480.3,1601,42.85714286,West,Namakkal,1601.27
OD7872,Suresh,19-12-2017,2017,December,12,19,"Eggs, Meat & Fish",Mutton,894.88,0.25,57.12,952,6.382978723,West,Salem,952.25
OD7873,Verma,17-11-2018,2018,November,11,17,Beverages,Soft Drinks,510.86,0.31,112.14,623,21.95121951,West,Kanyakumari,623.31
OD7874,Arvind,26-10-2016,2016,October,10,26,Bakery,Biscuits,1628.4,0.3,731.6,2360,44.92753623,West,Dharmapuri,2360.3
OD7875,Sabeela,02-12-2018,2018,December,12,2,Beverages,Health Drinks,787.2,0.16,524.8,1312,66.66666667,West,Madurai,1312.16
OD7876,Harish,26-09-2016,2016,September,9,26,Oil & Masala,Spices,2065.36,0.28,281.64,2347,13.63636364,West,Virudhunagar,2347.28
OD7877,Vince,05-07-2018,2018,July,7,5,Oil & Masala,Masalas,670.32,0.35,211.68,882,31.57894737,Central,Trichy,882.35
OD7878,Shree,27-11-2017,2017,November,11,27,"Eggs, Meat & Fish",Fish,1936.1,0.1,101.9,2038,5.263157895,Central,Nagercoil,2038.1
OD7879,Peer,11-02-2017,2017,February,2,11,Fruits & Veggies,Fresh Vegetables,1428.96,0.3,403.04,1832,28.20512821,Central,Madurai,1832.3
OD7880,Suresh,13-03-2018,2018,March,3,13,Snacks,Cookies,1707.04,0.12,108.96,1816,6.382978723,Central,Kanyakumari,1816.12
OD7881,Sheeba,12-10-2018,2018,October,10,12,Bakery,Breads & Buns,436.08,0.28,115.92,552,26.58227848,Central,Cumbum,552.28
OD7882,Arvind,25-05-2016,2016,May,5,25,Beverages,Soft Drinks,1084.44,0.29,206.56,1291,19.04761905,Central,Vellore,1291.29
OD7883,Ridhesh,26-08-2017,2017,August,8,26,Beverages,Soft Drinks,932.75,0.12,92.25,1025,9.89010989,Central,Krishnagiri,1025.12
OD7884,Peer,08-09-2018,2018,September,9,8,Food Grains,Organic Staples,1186.92,0.1,697.08,1884,58.73015873,Central,Virudhunagar,1884.1
OD7885,Jonas,11-08-2018,2018,August,8,11,Beverages,Soft Drinks,817.92,0.17,460.08,1278,56.25,Central,Nagercoil,1278.17
OD7886,Kumar,21-09-2016,2016,September,9,21,Bakery,Breads & Buns,1486.26,0.25,667.74,2154,44.92753623,Central,Trichy,2154.25
OD7887,Vince,21-04-2018,2018,April,4,21,Food Grains,Atta & Flour,1509.3,0.34,425.7,1935,28.20512821,Central,Coimbatore,1935.34
OD7888,Haseena,09-03-2016,2016,March,3,9,Fruits & Veggies,Fresh Fruits,549.82,0.34,193.18,743,35.13513514,Central,Theni,743.34
OD7889,Veena,01-03-2016,2016,March,3,1,Oil & Masala,Spices,1617.64,0.23,568.36,2186,35.13513514,Central,Trichy,2186.23
OD7890,Akash,09-03-2016,2016,March,3,9,Oil & Masala,Spices,1275.12,0.35,748.88,2024,58.73015873,Central,Kanyakumari,2024.35
OD7891,Peer,11-12-2018,2018,December,12,11,Bakery,Cakes,644,0.17,506,1150,78.57142857,Central,Ooty,1150.17
OD7892,Verma,21-09-2016,2016,September,9,21,Bakery,Biscuits,665.5,0.18,544.5,1210,81.81818182,Central,Dindigul,1210.18
OD7893,Kumar,03-09-2016,2016,September,9,3,Oil & Masala,Masalas,1368.6,0.22,912.4,2281,66.66666667,East,Karur,2281.22
OD7894,Mathew,24-03-2018,2018,March,3,24,Fruits & Veggies,Organic Vegetables,1229.58,0.1,288.42,1518,23.45679012,East,Namakkal,1518.1
OD7895,Akash,24-04-2018,2018,April,4,24,Food Grains,Dals & Pulses,1211.52,0.21,681.48,1893,56.25,East,Coimbatore,1893.21
OD7896,Adavan,11-07-2016,2016,July,7,11,Snacks,Chocolates,1226.36,0.24,106.64,1333,8.695652174,East,Namakkal,1333.24
OD7897,James,20-03-2016,2016,March,3,20,Beverages,Health Drinks,732.45,0.25,552.55,1285,75.43859649,East,Coimbatore,1285.25
OD7898,Esther,27-11-2016,2016,November,11,27,Fruits & Veggies,Organic Vegetables,1280.1,0.28,225.9,1506,17.64705882,East,Virudhunagar,1506.28
OD7899,Aditi,14-05-2018,2018,May,5,14,Fruits & Veggies,Fresh Vegetables,790.68,0.32,407.32,1198,51.51515152,East,Viluppuram,1198.32
OD7900,Hafiz,31-12-2015,2015,December,12,31,Bakery,Breads & Buns,1274.35,0.31,1042.65,2317,81.81818182,East,Cumbum,2317.31
OD7901,Surya,27-11-2016,2016,November,11,27,Bakery,Breads & Buns,467.28,0.34,324.72,792,69.49152542,East,Coimbatore,792.34
OD7902,Amy,05-09-2017,2017,September,9,5,Bakery,Biscuits,403.15,0.34,329.85,733,81.81818182,East,Vellore,733.34
OD7903,Amy,13-11-2018,2018,November,11,13,"Eggs, Meat & Fish",Fish,444.5,0.27,190.5,635,42.85714286,East,Salem,635.27
OD7904,Jonas,30-05-2015,2015,May,5,30,Food Grains,Organic Staples,1021.44,0.12,802.56,1824,78.57142857,East,Pudukottai,1824.12
OD7905,Vinne,25-09-2016,2016,September,9,25,Food Grains,Atta & Flour,569.56,0.29,412.44,982,72.4137931,East,Bodi,982.29
OD7906,Kumar,16-07-2016,2016,July,7,16,Bakery,Biscuits,718.47,0.25,168.53,887,23.45679012,East,Cumbum,887.25
OD7907,Yusuf,13-11-2018,2018,November,11,13,Beverages,Health Drinks,454.74,0.26,128.26,583,28.20512821,East,Madurai,583.26
OD7908,Hafiz,30-05-2017,2017,May,5,30,Bakery,Biscuits,1398.96,0.12,689.04,2088,49.25373134,East,Chennai,2088.12
OD7909,Arutra,13-11-2018,2018,November,11,13,"Eggs, Meat & Fish",Fish,1503.81,0.16,113.19,1617,7.52688172,East,Ramanadhapuram,1617.16
OD7910,Ramesh,06-02-2015,2015,February,2,6,Oil & Masala,Edible Oil & Ghee,1400.96,0.14,191.04,1592,13.63636364,South,Nagercoil,1592.14
OD7911,Shree,16-04-2018,2018,April,4,16,Snacks,Cookies,1264.29,0.27,622.71,1887,49.25373134,South,Bodi,1887.27
OD7912,Sundar,18-05-2018,2018,May,5,18,Beverages,Health Drinks,1477.8,0.25,164.2,1642,11.11111111,South,Ramanadhapuram,1642.25
OD7913,Suresh,08-09-2015,2015,September,9,8,Fruits & Veggies,Organic Fruits,448.34,0.31,324.66,773,72.4137931,South,Cumbum,773.31
OD7914,Yusuf,08-09-2015,2015,September,9,8,Bakery,Breads & Buns,846.3,0.1,63.7,910,7.52688172,South,Theni,910.1
OD7915,Willams,18-05-2018,2018,May,5,18,Beverages,Soft Drinks,1766.38,0.14,620.62,2387,35.13513514,South,Madurai,2387.14
OD7916,Peer,06-02-2015,2015,February,2,6,Fruits & Veggies,Organic Vegetables,1580.07,0.35,118.93,1699,7.52688172,South,Namakkal,1699.35
OD7917,Arvind,27-08-2015,2015,August,8,27,Food Grains,Dals & Pulses,1908.06,0.35,569.94,2478,29.87012987,South,Tirunelveli,2478.35
OD7918,Roshan,26-11-2017,2017,November,11,26,Fruits & Veggies,Organic Vegetables,901.68,0.23,424.32,1326,47.05882353,South,Chennai,1326.23
OD7919,Malik,02-07-2016,2016,July,7,2,Fruits & Veggies,Organic Vegetables,555.78,0.35,386.22,942,69.49152542,South,Theni,942.35
OD7920,Arutra,19-03-2015,2015,March,3,19,Beverages,Soft Drinks,814.45,0.24,438.55,1253,53.84615385,South,Theni,1253.24
OD7921,Willams,11-06-2016,2016,June,6,11,Beverages,Soft Drinks,1158,0.2,386,1544,33.33333333,South,Karur,1544.2
OD7922,Aditi,19-03-2015,2015,March,3,19,Bakery,Cakes,917.15,0.2,187.85,1105,20.48192771,South,Viluppuram,1105.2
OD7923,Amrish,25-10-2017,2017,October,10,25,Snacks,Cookies,501.4,0.1,43.6,545,8.695652174,South,Nagercoil,545.1
OD7924,Vince,04-11-2018,2018,November,11,4,Snacks,Chocolates,1017.06,0.12,456.94,1474,44.92753623,South,Bodi,1474.12
OD7925,Rumaiza,02-01-2018,2018,January,1,2,Fruits & Veggies,Fresh Vegetables,955.68,0.19,492.32,1448,51.51515152,South,Madurai,1448.19
OD7926,Mathew,31-08-2016,2016,August,8,31,Snacks,Cookies,1252.82,0.27,440.18,1693,35.13513514,West,Cumbum,1693.27
OD7927,Amy,20-07-2015,2015,July,7,20,Food Grains,Atta & Flour,793.44,0.28,574.56,1368,72.4137931,West,Nagercoil,1368.28
OD7928,Roshan,17-11-2015,2015,November,11,17,Snacks,Cookies,2274.09,0.14,224.91,2499,9.89010989,West,Karur,2499.14
OD7929,Veena,22-03-2017,2017,March,3,22,"Eggs, Meat & Fish",Fish,1004.77,0.28,698.23,1703,69.49152542,West,Dindigul,1703.28
OD7930,Surya,23-03-2016,2016,March,3,23,Fruits & Veggies,Organic Vegetables,1124.48,0.13,883.52,2008,78.57142857,West,Coimbatore,2008.13
OD7931,Alan,06-09-2016,2016,September,9,6,"Eggs, Meat & Fish",Mutton,683.38,0.17,43.62,727,6.382978723,West,Salem,727.17
OD7932,Willams,25-12-2017,2017,December,12,25,Oil & Masala,Edible Oil & Ghee,300.6,0.14,200.4,501,66.66666667,West,Karur,501.14
OD7933,Hafiz,11-11-2015,2015,November,11,11,"Eggs, Meat & Fish",Eggs,473.88,0.27,244.12,718,51.51515152,West,Perambalur,718.27
OD7934,Krithika,19-03-2016,2016,March,3,19,Snacks,Noodles,488,0.26,122,610,25,West,Namakkal,610.26
OD7935,Arvind,02-10-2015,2015,October,10,2,"Eggs, Meat & Fish",Mutton,1127.5,0.21,247.5,1375,21.95121951,West,Vellore,1375.21
OD7936,Roshan,10-10-2017,2017,October,10,10,Oil & Masala,Masalas,1849.42,0.15,228.58,2078,12.35955056,West,Ramanadhapuram,2078.15
OD7937,Willams,21-10-2018,2018,October,10,21,Oil & Masala,Masalas,1984.44,0.31,172.56,2157,8.695652174,West,Dindigul,2157.31
OD7938,Rumaiza,28-03-2018,2018,March,3,28,"Eggs, Meat & Fish",Fish,1336.4,0.12,719.6,2056,53.84615385,West,Krishnagiri,2056.12
OD7939,Peer,01-04-2018,2018,April,4,1,Food Grains,Dals & Pulses,1172.5,0.34,577.5,1750,49.25373134,West,Nagercoil,1750.34
OD7940,Vidya,02-10-2015,2015,October,10,2,Fruits & Veggies,Organic Vegetables,1945.52,0.22,398.48,2344,20.48192771,West,Madurai,2344.22
OD7941,James,10-11-2018,2018,November,11,10,Snacks,Cookies,915.74,0.21,561.26,1477,61.29032258,West,Dharmapuri,1477.21
OD7942,Hafiz,14-11-2016,2016,November,11,14,Beverages,Soft Drinks,531.2,0.22,298.8,830,56.25,West,Viluppuram,830.22
OD7943,James,31-08-2016,2016,August,8,31,Fruits & Veggies,Fresh Vegetables,1296,0.26,144,1440,11.11111111,West,Trichy,1440.26
OD7944,Krithika,07-10-2017,2017,October,10,7,Food Grains,Atta & Flour,1064.2,0.13,187.8,1252,17.64705882,West,Theni,1252.13
OD7945,Ganesh,02-10-2015,2015,October,10,2,Fruits & Veggies,Fresh Vegetables,477.36,0.35,224.64,702,47.05882353,West,Krishnagiri,702.35
OD7946,Sundar,14-11-2016,2016,November,11,14,Bakery,Breads & Buns,654.12,0.18,56.88,711,8.695652174,West,Dharmapuri,711.18
OD7947,Sudha,19-12-2015,2015,December,12,19,Snacks,Chocolates,928.4,0.31,126.6,1055,13.63636364,West,Theni,1055.31
OD7948,Sheeba,16-11-2015,2015,November,11,16,Snacks,Noodles,773.49,0.32,583.51,1357,75.43859649,West,Bodi,1357.32
OD7949,Sudeep,27-10-2018,2018,October,10,27,Fruits & Veggies,Fresh Vegetables,1235.66,0.13,757.34,1993,61.29032258,West,Nagercoil,1993.13
OD7950,Aditi,19-12-2015,2015,December,12,19,Oil & Masala,Edible Oil & Ghee,1094.34,0.22,491.66,1586,44.92753623,West,Virudhunagar,1586.22
OD7951,Vince,27-10-2018,2018,October,10,27,Beverages,Health Drinks,891.77,0.18,439.23,1331,49.25373134,West,Madurai,1331.18
OD7952,Hussain,10-11-2018,2018,November,11,10,Food Grains,Atta & Flour,1040.44,0.14,365.56,1406,35.13513514,West,Namakkal,1406.14
OD7953,Sundar,14-01-2018,2018,January,1,14,Bakery,Cakes,1983.6,0.32,220.4,2204,11.11111111,West,Theni,2204.32
OD7954,Suresh,25-12-2017,2017,December,12,25,Snacks,Chocolates,798.48,0.11,310.52,1109,38.88888889,West,Viluppuram,1109.11
OD7955,Veena,18-12-2017,2017,December,12,18,Beverages,Soft Drinks,1782.01,0.12,364.99,2147,20.48192771,West,Coimbatore,2147.12
OD7956,Veronica,10-11-2018,2018,November,11,10,Bakery,Breads & Buns,1058.5,0.21,766.5,1825,72.4137931,West,Krishnagiri,1825.21
OD7957,Ridhesh,24-09-2018,2018,September,9,24,Food Grains,Rice,862.96,0.14,678.04,1541,78.57142857,East,Karur,1541.14
OD7958,Sabeela,08-11-2016,2016,November,11,8,Beverages,Health Drinks,791.12,0.31,484.88,1276,61.29032258,East,Viluppuram,1276.31
OD7959,Yadav,24-09-2018,2018,September,9,24,Oil & Masala,Masalas,632.13,0.2,476.87,1109,75.43859649,East,Chennai,1109.2
OD7960,Sudha,30-10-2016,2016,October,10,30,Food Grains,Rice,1048.11,0.23,78.89,1127,7.52688172,East,Trichy,1127.23
OD7961,Vinne,08-11-2016,2016,November,11,8,"Eggs, Meat & Fish",Chicken,2069.16,0.18,336.84,2406,16.27906977,East,Perambalur,2406.18
OD7962,Mathew,12-12-2017,2017,December,12,12,Snacks,Cookies,735.15,0.28,395.85,1131,53.84615385,East,Madurai,1131.28
OD7963,Veronica,27-08-2018,2018,August,8,27,Fruits & Veggies,Fresh Vegetables,1239,0.34,236,1475,19.04761905,East,Tenkasi,1475.34
OD7964,Sheeba,27-12-2018,2018,December,12,27,Beverages,Soft Drinks,1362.13,0.19,870.87,2233,63.93442623,East,Namakkal,2233.19
OD7965,Muneer,12-11-2018,2018,November,11,12,Oil & Masala,Edible Oil & Ghee,2139.33,0.34,319.67,2459,14.94252874,East,Theni,2459.34
OD7966,Suresh,24-11-2015,2015,November,11,24,"Eggs, Meat & Fish",Chicken,1001.92,0.15,614.08,1616,61.29032258,East,Vellore,1616.15
OD7967,Jonas,10-07-2017,2017,July,7,10,Fruits & Veggies,Organic Fruits,811.68,0.15,100.32,912,12.35955056,East,Virudhunagar,912.15
OD7968,Ram,05-03-2018,2018,March,3,5,"Eggs, Meat & Fish",Eggs,638.35,0.24,112.65,751,17.64705882,South,Tirunelveli,751.24
OD7969,Vinne,01-08-2017,2017,August,8,1,Bakery,Cakes,860.3,0.14,368.7,1229,42.85714286,West,Pudukottai,1229.14
OD7970,Roshan,16-11-2018,2018,November,11,16,Fruits & Veggies,Fresh Vegetables,703.56,0.33,198.44,902,28.20512821,West,Krishnagiri,902.33
OD7971,Amy,24-07-2018,2018,July,7,24,Snacks,Cookies,1482.12,0.16,128.88,1611,8.695652174,West,Dharmapuri,1611.16
OD7972,Muneer,14-05-2017,2017,May,5,14,Snacks,Noodles,1145.9,0.23,491.1,1637,42.85714286,West,Namakkal,1637.23
OD7973,Shree,01-06-2018,2018,June,6,1,Fruits & Veggies,Organic Vegetables,1025.77,0.31,505.23,1531,49.25373134,Central,Karur,1531.31
OD7974,Willams,01-06-2018,2018,June,6,1,Food Grains,Dals & Pulses,965.9,0.35,520.1,1486,53.84615385,Central,Namakkal,1486.35
OD7975,Sudeep,21-11-2017,2017,November,11,21,Food Grains,Rice,686.34,0.34,150.66,837,21.95121951,Central,Perambalur,837.34
OD7976,Mathew,09-10-2016,2016,October,10,9,"Eggs, Meat & Fish",Chicken,1466.72,0.18,181.28,1648,12.35955056,Central,Bodi,1648.18
OD7977,Sabeela,09-10-2016,2016,October,10,9,Food Grains,Rice,1263,0.13,842,2105,66.66666667,Central,Virudhunagar,2105.13
OD7978,Rumaiza,08-12-2017,2017,December,12,8,Fruits & Veggies,Organic Vegetables,761.4,0.33,48.6,810,6.382978723,Central,Nagercoil,810.33
OD7979,Sheeba,25-07-2017,2017,July,7,25,"Eggs, Meat & Fish",Fish,1185.6,0.26,790.4,1976,66.66666667,Central,Theni,1976.26
OD7980,Ridhesh,25-07-2017,2017,July,7,25,Food Grains,Dals & Pulses,1897.28,0.23,258.72,2156,13.63636364,Central,Tenkasi,2156.23
OD7981,Shah,21-11-2016,2016,November,11,21,Fruits & Veggies,Fresh Fruits,1096.92,0.34,565.08,1662,51.51515152,Central,Perambalur,1662.34
OD7982,Suresh,29-11-2017,2017,November,11,29,Oil & Masala,Edible Oil & Ghee,578.82,0.25,298.18,877,51.51515152,Central,Nagercoil,877.25
OD7983,Sabeela,30-12-2015,2015,December,12,30,"Eggs, Meat & Fish",Eggs,449.79,0.11,67.21,517,14.94252874,Central,Kanyakumari,517.11
OD7984,Mathew,18-04-2016,2016,April,4,18,Beverages,Soft Drinks,889.2,0.15,592.8,1482,66.66666667,Central,Tirunelveli,1482.15
OD7985,Yusuf,20-05-2015,2015,May,5,20,Fruits & Veggies,Fresh Fruits,2214.45,0.16,116.55,2331,5.263157895,Central,Trichy,2331.16
OD7986,Adavan,14-03-2018,2018,March,3,14,Food Grains,Atta & Flour,1582.49,0.3,156.51,1739,9.89010989,Central,Coimbatore,1739.3
OD7987,Yadav,30-12-2015,2015,December,12,30,Fruits & Veggies,Fresh Vegetables,974.44,0.11,458.56,1433,47.05882353,Central,Nagercoil,1433.11
OD7988,Arutra,18-04-2016,2016,April,4,18,Snacks,Noodles,347.76,0.34,204.24,552,58.73015873,Central,Ramanadhapuram,552.34
OD7989,Muneer,30-11-2018,2018,November,11,30,"Eggs, Meat & Fish",Chicken,1020.5,0.21,549.5,1570,53.84615385,Central,Karur,1570.21
OD7990,James,04-09-2016,2016,September,9,4,Beverages,Soft Drinks,428.12,0.33,127.88,556,29.87012987,Central,Ooty,556.33
OD7991,Kumar,23-12-2017,2017,December,12,23,Snacks,Chocolates,892.7,0.19,237.3,1130,26.58227848,Central,Coimbatore,1130.19
OD7992,Hussain,23-12-2017,2017,December,12,23,Food Grains,Organic Staples,620.74,0.24,136.26,757,21.95121951,Central,Bodi,757.24
OD7993,Mathew,23-12-2017,2017,December,12,23,Beverages,Soft Drinks,1240.8,0.32,827.2,2068,66.66666667,Central,Ramanadhapuram,2068.32
OD7994,Krithika,30-12-2015,2015,December,12,30,Oil & Masala,Edible Oil & Ghee,1026.72,0.27,89.28,1116,8.695652174,Central,Viluppuram,1116.27
OD7995,Ram,09-12-2017,2017,December,12,9,Fruits & Veggies,Fresh Fruits,1441.5,0.31,480.5,1922,33.33333333,Central,Virudhunagar,1922.31
OD7996,Ram,05-11-2018,2018,November,11,5,Bakery,Biscuits,622.93,0.13,186.07,809,29.87012987,Central,Chennai,809.13
OD7997,Sudha,18-04-2016,2016,April,4,18,Food Grains,Rice,1244.88,0.19,731.12,1976,58.73015873,Central,Krishnagiri,1976.19
OD7998,Ramesh,27-11-2017,2017,November,11,27,Beverages,Soft Drinks,763.25,0.29,311.75,1075,40.84507042,Central,Nagercoil,1075.29
OD7999,Shree,08-09-2018,2018,September,9,8,Beverages,Health Drinks,1874.34,0.11,439.66,2314,23.45679012,Central,Theni,2314.11
OD8000,Hussain,08-07-2017,2017,July,7,8,Bakery,Breads & Buns,982.22,0.21,483.78,1466,49.25373134,Central,Nagercoil,1466.21
OD8001,Alan,03-07-2018,2018,July,7,3,Fruits & Veggies,Fresh Fruits,1372.64,0.26,119.36,1492,8.695652174,Central,Tirunelveli,1492.26
OD8002,Surya,17-03-2016,2016,March,3,17,Oil & Masala,Spices,689.71,0.28,479.29,1169,69.49152542,East,Perambalur,1169.28
OD8003,Ganesh,11-09-2016,2016,September,9,11,Beverages,Soft Drinks,1410.5,0.27,604.5,2015,42.85714286,East,Dindigul,2015.27
OD8004,Jonas,20-11-2018,2018,November,11,20,"Eggs, Meat & Fish",Fish,1128.09,0.24,84.91,1213,7.52688172,East,Tenkasi,1213.24
OD8005,Hussain,24-03-2018,2018,March,3,24,Beverages,Soft Drinks,616,0.35,184,800,29.87012987,East,Krishnagiri,800.35
OD8006,Peer,09-11-2018,2018,November,11,9,Snacks,Chocolates,1347.58,0.2,498.42,1846,36.98630137,East,Viluppuram,1846.2
OD8007,Adavan,20-11-2018,2018,November,11,20,Food Grains,Organic Staples,1157.84,0.22,254.16,1412,21.95121951,East,Tenkasi,1412.22
OD8008,Vinne,24-12-2017,2017,December,12,24,Food Grains,Dals & Pulses,791.78,0.13,506.22,1298,63.93442623,East,Vellore,1298.13
OD8009,Ravi,16-10-2016,2016,October,10,16,Bakery,Breads & Buns,996.36,0.3,751.64,1748,75.43859649,East,Perambalur,1748.3
OD8010,Amy,07-07-2018,2018,July,7,7,Oil & Masala,Edible Oil & Ghee,550.55,0.2,450.45,1001,81.81818182,East,Nagercoil,1001.2
